order_id,carrier,shipping_cost,service_level,ship_date,delivery_date,delivery_status,package_weight_lb
ORD-002337,UPS,10.54,Ground,2026-07-06,2026-07-12,Delivered,10.49
ORD-002338,FedEx,6.39,Ground,2026-02-19,2026-02-25,Delivered,1.85
ORD-002339,USPS,16.84,Ground,2026-03-30,2026-04-02,Delivered,18.93
ORD-002340,USPS,10.6,Ground,2026-04-06,2026-04-12,Delivered,5.94
ORD-002341,UPS,9.92,Standard,2026-02-18,2026-02-23,Delivered,9.2
ORD-002342,UPS,22.19,Standard,2026-07-29,2026-08-05,Delivered,30.08
ORD-002343,UPS,14.69,Standard,2026-08-04,2026-08-08,Delivered,19.15
ORD-002344,UPS,9.75,Ground,2026-02-13,2026-02-17,Delivered,4.17
ORD-002345,UPS,5.74,Ground,2026-06-29,2026-07-06,Delivered,0.5
ORD-002346,UPS,20.42,2-Day,2026-06-28,2026-06-30,Delivered,15.99
ORD-002347,USPS,12.86,Ground,2026-07-05,2026-07-11,Delivered,9.48
ORD-002348,USPS,11.72,Ground,2026-06-12,2026-06-16,Delivered,12.96
ORD-002349,FedEx,14.49,Ground,2026-03-29,2026-04-01,Delivered,18.72
ORD-002350,USPS,17.69,Standard,2026-03-14,2026-03-20,In Transit,20.71
ORD-002351,USPS,12.04,Ground,2026-07-24,2026-07-31,Delivered,8.13
ORD-002352,USPS,10.48,Ground,2026-03-01,2026-03-04,Delivered,10.37
ORD-002353,UPS,12.58,Ground,2026-07-22,2026-07-29,Delivered,14.74
ORD-002354,FedEx,19.99,2-Day,2026-03-30,2026-04-02,Delivered,15.41
ORD-002355,USPS,13.93,Ground,2026-05-31,2026-06-07,Delivered,12.87
ORD-002356,UPS,18.93,Ground,2026-03-21,2026-03-24,In Transit,27.97
ORD-002357,UPS,12.84,Ground,2026-04-29,2026-05-05,Delivered,15.29
ORD-002358,FedEx,14.4,Ground,2026-02-07,2026-02-12,Delivered,18.54
ORD-002359,USPS,14.3,Standard,2026-02-18,2026-02-23,Delivered,13.65
ORD-002360,USPS,7.84,Ground,2026-05-04,2026-05-10,Delivered,4.88
ORD-002361,UPS,11.0,Ground,2026-03-04,2026-03-11,Delivered,6.77
ORD-002362,UPS,11.51,2-Day,2026-03-10,2026-03-13,Delivered,4.01
ORD-002363,USPS,16.18,Ground,2026-06-06,2026-06-11,Delivered,22.25
ORD-002364,USPS,10.56,2-Day,2026-02-17,2026-02-19,Delivered,2.73
ORD-002365,USPS,13.21,Standard,2026-07-03,2026-07-11,Delivered,10.05
ORD-002366,UPS,9.57,Standard,2026-04-30,2026-05-07,Delivered,8.48
ORD-002367,FedEx,9.49,Standard,2026-08-02,2026-08-06,Delivered,8.31
ORD-002368,UPS,12.01,Standard,2026-05-17,2026-05-21,Delivered,8.88
ORD-002369,UPS,22.81,Ground,2026-07-14,2026-07-19,Delivered,31.37
ORD-002370,FedEx,6.32,Ground,2026-03-21,2026-03-26,In Transit,1.7
ORD-002371,FedEx,17.86,Ground,2026-02-03,2026-02-10,Delivered,25.75
ORD-002372,USPS,10.04,Ground,2026-02-09,2026-02-15,Delivered,9.46
ORD-002373,UPS,49.84,Ground,2026-02-25,2026-03-04,Delivered,19.83
ORD-002374,UPS,11.2,Ground,2026-05-07,2026-05-13,Delivered,11.87
ORD-002375,FedEx,7.61,Ground,2026-06-03,2026-06-07,Delivered,4.39
ORD-002376,USPS,18.63,Ground,2026-05-01,2026-05-04,In Transit,27.35
ORD-002377,USPS,17.35,Ground,2026-04-20,2026-04-24,Delivered,24.68
ORD-002378,USPS,10.0,Ground,2026-05-02,2026-05-07,Delivered,4.69
ORD-002379,USPS,15.83,Ground,2026-02-09,2026-02-15,Delivered,16.83
ORD-002380,UPS,17.24,2-Day,2026-07-09,2026-07-12,Delivered,7.03
ORD-002381,UPS,6.87,Standard,2026-05-14,2026-05-19,Delivered,2.85
ORD-002382,FedEx,10.61,Ground,2026-06-06,2026-06-11,Delivered,5.95
ORD-002383,UPS,28.11,2-Day,2026-07-13,2026-07-15,In Transit,26.33
ORD-002384,FedEx,15.17,Ground,2026-03-06,2026-03-13,Delivered,20.15
ORD-002385,FedEx,15.19,2-Day,2026-06-23,2026-06-24,Delivered,8.96
ORD-002386,UPS,18.18,Standard,2026-02-05,2026-02-09,Delivered,26.41
ORD-002387,UPS,16.77,Ground,2026-07-09,2026-07-16,Delivered,23.47
ORD-002388,USPS,8.36,Standard,2026-05-16,2026-05-23,Delivered,5.96
ORD-002389,FedEx,22.42,Ground,2026-05-25,2026-05-29,Delivered,30.57
ORD-002390,FedEx,18.27,2-Day,2026-05-10,2026-05-12,Delivered,8.41
ORD-002391,UPS,9.98,Ground,2026-04-06,2026-04-12,Delivered,9.33
ORD-002392,UPS,6.34,Ground,2026-07-26,2026-07-31,Delivered,1.75
ORD-002393,UPS,11.07,Standard,2026-02-22,2026-03-02,Delivered,6.92
ORD-002394,UPS,10.35,Ground,2026-02-08,2026-02-14,Delivered,10.11
ORD-002395,USPS,12.18,Ground,2026-05-18,2026-05-23,Delivered,13.92
ORD-002396,USPS,9.87,Ground,2026-02-27,2026-03-04,Delivered,4.41
ORD-002397,FedEx,13.13,2-Day,2026-08-02,2026-08-05,Delivered,6.19
ORD-002398,FedEx,55.91,Ground,2026-03-13,2026-03-19,Delivered,31.0
ORD-002399,FedEx,16.29,Ground,2026-07-03,2026-07-09,Delivered,22.47
ORD-002400,UPS,102.47,2-Day,2026-05-17,2026-05-20,Delivered,25.2
ORD-002401,UPS,12.91,Ground,2026-05-04,2026-05-10,Delivered,10.75
ORD-002402,UPS,14.57,Ground,2026-02-07,2026-02-10,Delivered,14.21
ORD-002403,FedEx,15.95,Ground,2026-07-23,2026-07-28,In Transit,17.08
ORD-002404,FedEx,22.49,Ground,2026-02-25,2026-03-04,Delivered,30.71
ORD-002405,FedEx,10.6,2-Day,2026-04-12,2026-04-13,Delivered,2.79
ORD-002406,FedEx,11.35,Ground,2026-05-13,2026-05-20,Delivered,7.49
ORD-002407,UPS,18.44,2-Day,2026-07-03,2026-07-04,Delivered,13.32
ORD-002408,FedEx,11.22,Standard,2026-05-06,2026-05-13,Delivered,11.92
ORD-002409,USPS,10.81,Standard,2026-07-31,2026-08-07,Delivered,6.13
ORD-002410,UPS,13.22,Ground,2026-07-23,2026-07-30,Delivered,16.09
ORD-002411,UPS,9.21,Standard,2026-07-18,2026-07-26,Delivered,7.72
ORD-002412,UPS,13.18,Ground,2026-02-11,2026-02-14,Delivered,11.31
ORD-002413,UPS,12.99,Ground,2026-05-14,2026-05-19,Delivered,15.61
ORD-002415,FedEx,9.34,Ground,2026-05-16,2026-05-23,Delivered,8.01
ORD-002416,FedEx,16.89,Ground,2026-06-04,2026-06-09,Delivered,19.05
ORD-002418,USPS,15.77,Ground,2026-04-07,2026-04-13,Delivered,21.39
ORD-002419,UPS,8.53,Ground,2026-05-17,2026-05-24,Delivered,6.32
ORD-002420,UPS,11.44,Ground,2026-02-16,2026-02-21,Delivered,7.68
ORD-002421,FedEx,10.15,Ground,2026-03-16,2026-03-20,Delivered,5.0
ORD-002422,FedEx,39.86,2-Day,2026-05-25,2026-05-26,Delivered,11.12
ORD-002423,FedEx,12.18,Ground,2026-05-18,2026-05-23,Delivered,13.91
ORD-002424,UPS,14.94,2-Day,2026-06-14,2026-06-17,Delivered,8.62
ORD-002425,FedEx,12.05,Standard,2026-02-03,2026-02-09,Delivered,13.64
ORD-002426,USPS,9.11,Ground,2026-06-16,2026-06-22,Delivered,7.52
ORD-002427,UPS,11.46,Ground,2026-05-09,2026-05-15,Delivered,7.72
ORD-002428,FedEx,14.67,Ground,2026-07-03,2026-07-09,Delivered,14.41
ORD-002430,UPS,9.4,Ground,2026-03-08,2026-03-15,Delivered,8.12
ORD-002431,UPS,16.48,2-Day,2026-07-30,2026-08-01,Delivered,10.69
ORD-002432,UPS,14.84,Ground,2026-02-19,2026-02-24,Delivered,14.77
ORD-002433,UPS,22.06,2-Day,2026-04-08,2026-04-11,Delivered,13.5
ORD-002434,USPS,9.15,Ground,2026-02-18,2026-02-23,Delivered,7.61
ORD-002435,FedEx,16.45,Ground,2026-04-19,2026-04-25,Delivered,22.82
ORD-002436,UPS,7.99,Standard,2026-04-14,2026-04-20,Delivered,0.5
ORD-002437,USPS,13.45,Standard,2026-05-26,2026-05-31,In Transit,16.57
ORD-002438,USPS,18.44,2-Day,2026-05-26,2026-05-28,Delivered,13.32
ORD-002439,FedEx,9.88,Standard,2026-04-02,2026-04-09,Delivered,4.43
ORD-002440,UPS,11.32,Ground,2026-04-11,2026-04-18,In Transit,12.13
ORD-002441,UPS,11.02,Ground,2026-07-31,2026-08-04,Delivered,6.81
ORD-002442,FedEx,13.06,Standard,2026-02-05,2026-02-09,Delivered,15.76
ORD-002443,FedEx,7.99,Standard,2026-05-31,2026-06-06,Delivered,0.5
ORD-002444,UPS,15.39,2-Day,2026-07-08,2026-07-11,Delivered,9.23
ORD-002445,UPS,9.02,Standard,2026-06-13,2026-06-20,In Transit,7.34
ORD-002446,FedEx,16.92,Ground,2026-06-22,2026-06-25,Delivered,19.1
ORD-002447,UPS,6.38,Standard,2026-03-06,2026-03-11,Delivered,1.83
ORD-002448,USPS,11.06,Ground,2026-02-06,2026-02-10,Delivered,11.58
ORD-002449,UPS,13.39,Ground,2026-07-17,2026-07-24,Delivered,16.43
ORD-002450,FedEx,24.24,Standard,2026-04-02,2026-04-09,Delivered,34.36
ORD-002452,UPS,9.2,Ground,2026-06-15,2026-06-20,Delivered,7.7
ORD-002453,USPS,12.26,Standard,2026-04-08,2026-04-12,Delivered,14.08
ORD-002454,FedEx,6.45,Standard,2026-04-22,2026-04-27,Delivered,1.97
ORD-002455,UPS,10.85,Ground,2026-02-23,2026-03-01,Delivered,11.15
ORD-002456,UPS,19.22,Ground,2026-07-10,2026-07-17,Delivered,23.9
ORD-002457,FedEx,22.09,Ground,2026-05-30,2026-06-03,Delivered,34.57
ORD-002458,UPS,14.95,Standard,2026-03-16,2026-03-22,In Transit,15.0
ORD-002459,USPS,9.01,Standard,2026-02-21,2026-02-28,Delivered,2.63
ORD-002460,USPS,47.29,Ground,2026-05-15,2026-05-18,Delivered,26.39
ORD-002461,USPS,6.77,Ground,2026-04-01,2026-04-07,In Transit,2.65
ORD-002462,FedEx,7.44,Ground,2026-04-03,2026-04-10,In Transit,4.05
ORD-002463,USPS,32.73,2-Day,2026-06-15,2026-06-17,Delivered,27.84
ORD-002464,USPS,16.39,2-Day,2026-05-22,2026-05-23,Delivered,10.57
ORD-002465,UPS,8.87,Ground,2026-05-22,2026-05-28,In Transit,7.03
ORD-002466,USPS,18.07,Standard,2026-07-13,2026-07-18,Delivered,17.96
ORD-002467,UPS,21.39,2-Day,2026-07-23,2026-07-26,Delivered,12.6
ORD-002468,USPS,18.56,Ground,2026-04-11,2026-04-14,In Transit,22.53
ORD-002469,FedEx,21.7,2-Day,2026-06-13,2026-06-14,Delivered,13.02
ORD-002470,USPS,11.85,Ground,2026-06-06,2026-06-11,Delivered,13.23
ORD-002471,UPS,18.31,Ground,2026-05-10,2026-05-14,In Transit,22.01
ORD-002472,UPS,12.77,Ground,2026-04-08,2026-04-15,Delivered,10.46
ORD-002473,UPS,10.33,Ground,2026-06-18,2026-06-25,Delivered,5.38
ORD-002474,USPS,22.4,2-Day,2026-06-12,2026-06-15,Delivered,18.65
ORD-002475,UPS,9.81,Ground,2026-06-15,2026-06-21,Delivered,8.97
ORD-002476,UPS,12.1,Standard,2026-03-06,2026-03-12,Delivered,13.76
ORD-002477,UPS,6.22,Ground,2026-05-25,2026-05-28,Delivered,1.51
ORD-002478,UPS,10.37,Ground,2026-07-26,2026-08-01,Delivered,10.15
ORD-002479,UPS,11.32,Ground,2026-02-27,2026-03-05,Delivered,7.43
ORD-002480,FedEx,6.2,Standard,2026-07-17,2026-07-25,Delivered,1.46
ORD-002481,UPS,16.26,2-Day,2026-06-25,2026-06-27,Delivered,10.39
ORD-002482,USPS,16.45,2-Day,2026-02-28,2026-03-01,Delivered,10.65
ORD-002483,UPS,12.44,Ground,2026-03-21,2026-03-25,Delivered,14.46
ORD-002484,USPS,19.1,Ground,2026-02-23,2026-02-27,Delivered,23.65
ORD-002485,FedEx,15.69,Ground,2026-04-12,2026-04-18,Delivered,21.22
ORD-002487,USPS,11.52,Ground,2026-04-25,2026-04-28,Delivered,7.85
ORD-002488,UPS,11.64,Standard,2026-06-16,2026-06-22,Delivered,12.79
ORD-002489,FedEx,23.85,2-Day,2026-06-24,2026-06-27,Delivered,15.91
ORD-002490,FedEx,11.6,Ground,2026-02-07,2026-02-13,Delivered,8.03
ORD-002491,UPS,9.15,Standard,2026-06-19,2026-06-24,Delivered,2.91
ORD-002492,FedEx,12.35,Standard,2026-07-04,2026-07-12,In Transit,9.58
ORD-002493,FedEx,30.08,2-Day,2026-07-04,2026-07-05,Delivered,24.29
ORD-002494,UPS,10.59,2-Day,2026-05-31,2026-06-03,Delivered,2.77
ORD-002495,UPS,7.86,Ground,2026-02-23,2026-02-28,Delivered,4.91
ORD-002496,USPS,16.39,2-Day,2026-02-20,2026-02-22,Delivered,5.88
ORD-002497,USPS,7.88,Ground,2026-04-20,2026-04-27,Delivered,4.96
ORD-002498,FedEx,14.14,Ground,2026-03-01,2026-03-06,Delivered,18.01
ORD-002499,FedEx,8.76,Standard,2026-05-19,2026-05-27,Delivered,6.79
ORD-002500,FedEx,16.55,Ground,2026-07-03,2026-07-09,Delivered,18.34
ORD-002501,UPS,11.05,Ground,2026-05-08,2026-05-13,In Transit,11.57
ORD-002502,USPS,6.52,Ground,2026-02-15,2026-02-20,Delivered,2.12
ORD-002503,UPS,11.67,Ground,2026-05-09,2026-05-15,Delivered,8.17
ORD-002504,FedEx,18.14,Standard,2026-04-01,2026-04-07,Delivered,21.64
ORD-002506,UPS,13.75,Ground,2026-04-15,2026-04-21,Delivered,12.51
ORD-002507,USPS,15.24,Ground,2026-07-29,2026-08-02,Delivered,8.66
ORD-002508,USPS,24.96,Standard,2026-06-21,2026-06-25,Delivered,24.48
ORD-002509,UPS,7.66,Standard,2026-06-26,2026-07-02,Delivered,4.49
ORD-002510,USPS,8.86,Ground,2026-03-19,2026-03-22,Delivered,6.99
ORD-002511,USPS,17.5,Ground,2026-02-23,2026-02-26,Delivered,20.32
ORD-002512,USPS,17.96,Ground,2026-06-28,2026-07-02,Delivered,17.77
ORD-002513,USPS,9.74,Ground,2026-02-06,2026-02-11,Delivered,4.15
ORD-002514,FedEx,20.09,2-Day,2026-04-25,2026-04-27,Delivered,15.54
ORD-002515,FedEx,8.72,Standard,2026-06-01,2026-06-05,Delivered,6.7
ORD-002516,UPS,6.16,Ground,2026-04-14,2026-04-17,Delivered,1.37
ORD-002517,USPS,9.72,Ground,2026-06-13,2026-06-18,Delivered,8.79
ORD-002518,USPS,22.77,Ground,2026-02-23,2026-02-28,Delivered,35.97
ORD-002519,UPS,18.25,Ground,2026-07-27,2026-07-30,Delivered,21.88
ORD-002520,FedEx,16.58,2-Day,2026-05-27,2026-05-28,In Transit,10.82
ORD-002521,FedEx,6.74,Ground,2026-02-20,2026-02-25,Delivered,2.59
ORD-002522,UPS,6.19,Ground,2026-06-24,2026-06-28,Delivered,1.43
ORD-002523,UPS,13.31,Ground,2026-04-20,2026-04-25,Delivered,11.59
ORD-002524,FedEx,12.63,Ground,2026-04-22,2026-04-25,Delivered,14.85
ORD-002525,UPS,14.21,Ground,2026-04-13,2026-04-18,Delivered,18.15
ORD-002526,UPS,15.8,Ground,2026-03-16,2026-03-19,In Transit,16.78
ORD-002527,FedEx,21.73,2-Day,2026-04-26,2026-04-27,Delivered,17.75
ORD-002528,UPS,12.04,Ground,2026-04-02,2026-04-05,Delivered,13.62
ORD-002529,USPS,24.75,Standard,2026-07-29,2026-08-06,Delivered,24.14
ORD-002530,UPS,11.31,Ground,2026-08-03,2026-08-08,Delivered,7.42
ORD-002531,USPS,11.01,Ground,2026-04-13,2026-04-18,Delivered,11.47
ORD-002532,UPS,6.52,Ground,2026-05-25,2026-05-29,Delivered,2.13
ORD-002533,UPS,9.0,Ground,2026-05-21,2026-05-26,Delivered,7.29
ORD-002534,UPS,15.82,Ground,2026-03-20,2026-03-27,In Transit,21.49
ORD-002535,USPS,17.71,Ground,2026-07-11,2026-07-17,Delivered,17.37
ORD-002536,USPS,12.64,2-Day,2026-03-23,2026-03-26,Delivered,0.84
ORD-002537,FedEx,23.58,Ground,2026-05-06,2026-05-09,Delivered,37.67
ORD-002539,UPS,11.52,Standard,2026-07-03,2026-07-08,Delivered,12.54
ORD-002540,USPS,27.48,2-Day,2026-07-11,2026-07-14,Delivered,12.71
ORD-002541,FedEx,8.82,Standard,2026-03-31,2026-04-05,Delivered,6.92
ORD-002542,UPS,9.44,Ground,2026-04-08,2026-04-14,Delivered,8.2
ORD-002543,FedEx,17.78,2-Day,2026-05-20,2026-05-22,Delivered,12.44
ORD-002544,UPS,15.78,Ground,2026-06-23,2026-06-30,Delivered,16.72
ORD-002545,FedEx,12.25,Standard,2026-04-05,2026-04-12,Delivered,14.07
ORD-002546,FedEx,11.29,Ground,2026-03-26,2026-04-01,Delivered,7.38
ORD-002547,FedEx,8.05,Ground,2026-02-03,2026-02-08,Delivered,5.32
ORD-002548,UPS,7.9,Ground,2026-03-16,2026-03-20,Delivered,5.01
ORD-002549,FedEx,16.34,Ground,2026-05-14,2026-05-18,Delivered,22.59
ORD-002550,FedEx,24.03,2-Day,2026-06-28,2026-06-30,In Transit,20.84
ORD-002551,USPS,13.03,Standard,2026-02-11,2026-02-18,Delivered,15.69
ORD-002552,FedEx,18.55,Standard,2026-07-18,2026-07-22,Delivered,22.49
ORD-002553,USPS,10.4,Ground,2026-03-05,2026-03-08,Delivered,10.2
ORD-002555,USPS,19.13,Ground,2026-06-24,2026-06-30,In Transit,19.68
ORD-002556,UPS,13.3,Ground,2026-05-22,2026-05-26,Delivered,16.25
ORD-002557,USPS,17.36,Ground,2026-03-22,2026-03-28,Delivered,20.03
ORD-002558,USPS,7.69,Ground,2026-05-31,2026-06-07,Delivered,4.57
ORD-002559,UPS,5.82,Standard,2026-05-01,2026-05-05,Delivered,0.67
ORD-002560,FedEx,11.98,Ground,2026-03-17,2026-03-22,Delivered,13.49
ORD-002561,UPS,9.61,Ground,2026-03-07,2026-03-10,Delivered,8.56
ORD-002562,UPS,8.27,Ground,2026-03-02,2026-03-06,Delivered,1.08
ORD-002565,UPS,19.74,Ground,2026-07-31,2026-08-07,Delivered,24.97
ORD-002566,FedEx,15.52,Ground,2026-07-02,2026-07-09,Delivered,20.88
ORD-002567,USPS,15.84,Ground,2026-07-22,2026-07-29,Delivered,14.32
ORD-002568,USPS,13.37,Ground,2026-06-25,2026-06-30,Delivered,5.61
ORD-002569,USPS,8.72,Ground,2026-03-14,2026-03-17,Delivered,2.02
ORD-002571,USPS,7.69,Standard,2026-08-01,2026-08-05,Delivered,1.06
ORD-002572,UPS,8.98,Ground,2026-02-14,2026-02-18,Delivered,7.25
ORD-002573,FedEx,14.11,Ground,2026-05-07,2026-05-12,In Transit,17.93
ORD-002574,USPS,11.89,Standard,2026-03-09,2026-03-14,Delivered,8.63
ORD-002575,FedEx,13.09,Standard,2026-02-18,2026-02-23,Delivered,15.82
ORD-002576,FedEx,13.35,Ground,2026-07-04,2026-07-11,Delivered,16.36
ORD-002577,FedEx,16.27,Standard,2026-07-05,2026-07-10,In Transit,17.75
ORD-002578,UPS,28.14,Ground,2026-07-08,2026-07-13,Delivered,1.64
ORD-002579,UPS,8.4,Ground,2026-02-12,2026-02-19,Delivered,6.05
ORD-002580,FedEx,15.25,Ground,2026-03-15,2026-03-21,In Transit,15.62
ORD-002581,USPS,19.18,Ground,2026-02-17,2026-02-24,Delivered,28.49
ORD-002582,FedEx,26.02,2-Day,2026-05-31,2026-06-02,Delivered,23.52
ORD-002583,UPS,12.13,Ground,2026-06-28,2026-07-02,Delivered,13.81
ORD-002585,USPS,17.57,Ground,2026-03-24,2026-03-30,Delivered,25.14
ORD-002586,USPS,18.75,2-Day,2026-03-24,2026-03-27,Delivered,13.74
ORD-002587,USPS,6.79,Standard,2026-03-12,2026-03-20,Delivered,2.69
ORD-002588,UPS,13.92,Ground,2026-06-24,2026-07-01,Delivered,17.55
ORD-002590,UPS,17.04,Ground,2026-05-17,2026-05-22,Delivered,24.04
ORD-002591,FedEx,21.93,Ground,2026-07-29,2026-08-02,Delivered,34.23
ORD-002592,USPS,8.9,Ground,2026-04-18,2026-04-23,Delivered,7.09
ORD-002593,FedEx,7.49,Standard,2026-03-31,2026-04-05,Delivered,4.14
ORD-002594,UPS,17.21,Ground,2026-08-01,2026-08-05,Delivered,19.71
ORD-002595,FedEx,12.69,Standard,2026-05-09,2026-05-15,Delivered,14.98
ORD-002596,USPS,14.5,Ground,2026-05-29,2026-06-02,Delivered,14.06
ORD-002598,USPS,19.92,Standard,2026-04-15,2026-04-19,Delivered,25.36
ORD-002599,USPS,14.94,Standard,2026-03-30,2026-04-04,Delivered,19.66
ORD-002600,UPS,13.16,Ground,2026-02-07,2026-02-12,Delivered,15.96
ORD-002601,UPS,9.26,Standard,2026-05-02,2026-05-08,Delivered,7.83
ORD-002602,FedEx,14.44,Ground,2026-04-21,2026-04-28,In Transit,18.62
ORD-002603,USPS,7.41,Ground,2026-03-10,2026-03-16,Delivered,3.98
ORD-002604,FedEx,14.33,Standard,2026-04-18,2026-04-25,Delivered,13.71
ORD-002605,UPS,16.65,2-Day,2026-03-16,2026-03-17,Delivered,10.92
ORD-002606,UPS,8.97,Ground,2026-02-17,2026-02-20,Delivered,2.55
ORD-002607,FedEx,14.95,Standard,2026-02-06,2026-02-14,Delivered,15.01
ORD-002608,FedEx,11.16,Standard,2026-03-16,2026-03-24,Delivered,7.1
ORD-002609,FedEx,12.58,Ground,2026-04-15,2026-04-20,In Transit,14.76
ORD-002610,FedEx,12.27,2-Day,2026-06-13,2026-06-15,In Transit,5.04
ORD-002611,UPS,17.25,Ground,2026-06-09,2026-06-14,In Transit,19.79
ORD-002612,FedEx,20.55,Ground,2026-05-20,2026-05-23,In Transit,31.35
ORD-002613,USPS,9.49,Ground,2026-06-30,2026-07-07,Delivered,3.99
ORD-002614,USPS,7.92,Ground,2026-02-20,2026-02-26,Delivered,5.04
ORD-002615,UPS,7.12,Ground,2026-06-21,2026-06-27,Delivered,3.37
ORD-002616,FedEx,10.08,Ground,2026-02-11,2026-02-15,Delivered,9.54
ORD-002617,UPS,12.51,Ground,2026-06-02,2026-06-05,Delivered,14.61
ORD-002618,USPS,20.9,Ground,2026-07-31,2026-08-06,Delivered,17.87
ORD-002619,FedEx,11.99,Standard,2026-06-09,2026-06-14,Delivered,13.52
ORD-002620,FedEx,13.9,Ground,2026-03-14,2026-03-20,Delivered,17.5
ORD-002621,FedEx,10.61,Ground,2026-07-16,2026-07-19,Delivered,10.64
ORD-002622,FedEx,8.87,Ground,2026-07-20,2026-07-27,Delivered,7.03
ORD-002623,USPS,10.22,Ground,2026-04-02,2026-04-07,Delivered,5.15
ORD-002624,USPS,15.82,2-Day,2026-06-06,2026-06-08,In Transit,9.8
ORD-002626,USPS,8.02,Ground,2026-06-02,2026-06-08,Delivered,5.26
ORD-002627,UPS,12.37,Ground,2026-03-17,2026-03-20,Delivered,14.31
ORD-002630,UPS,8.06,Ground,2026-04-10,2026-04-14,Delivered,5.33
ORD-002631,UPS,9.18,Standard,2026-03-14,2026-03-22,Delivered,7.66
ORD-002632,FedEx,16.31,Ground,2026-06-15,2026-06-19,Delivered,22.52
ORD-002633,UPS,16.99,Standard,2026-07-23,2026-07-31,Delivered,23.93
ORD-002634,FedEx,16.75,Standard,2026-03-20,2026-03-26,Delivered,23.44
ORD-002635,UPS,10.67,Ground,2026-05-01,2026-05-05,Delivered,10.77
ORD-002636,UPS,8.98,Ground,2026-06-06,2026-06-11,In Transit,7.26
ORD-002637,USPS,20.3,2-Day,2026-06-07,2026-06-10,Delivered,15.83
ORD-002638,FedEx,12.56,2-Day,2026-04-24,2026-04-26,Delivered,5.43
ORD-002639,UPS,14.36,Standard,2026-05-14,2026-05-22,Delivered,18.46
ORD-002640,FedEx,13.54,2-Day,2026-06-05,2026-06-06,Delivered,6.74
ORD-002641,FedEx,15.59,2-Day,2026-04-08,2026-04-10,Delivered,9.5
ORD-002642,USPS,14.49,Standard,2026-04-11,2026-04-17,Delivered,18.73
ORD-002643,FedEx,6.42,Ground,2026-07-26,2026-08-02,Delivered,1.92
ORD-002644,USPS,13.72,2-Day,2026-05-04,2026-05-07,In Transit,6.98
ORD-002645,USPS,14.72,Standard,2026-03-15,2026-03-21,In Transit,14.52
ORD-002646,FedEx,13.52,Ground,2026-03-15,2026-03-22,Delivered,16.71
ORD-002647,USPS,12.66,Ground,2026-05-19,2026-05-22,Delivered,14.91
ORD-002648,FedEx,10.02,Ground,2026-02-23,2026-02-26,Delivered,9.41
ORD-002649,UPS,17.35,Ground,2026-03-08,2026-03-11,Delivered,19.99
ORD-002650,FedEx,7.9,Standard,2026-06-17,2026-06-23,Delivered,5.0
ORD-002651,FedEx,12.1,2-Day,2026-07-16,2026-07-18,Delivered,4.81
ORD-002652,UPS,12.42,Ground,2026-05-12,2026-05-18,Delivered,14.42
ORD-002653,FedEx,15.38,2-Day,2026-03-23,2026-03-24,Delivered,4.52
ORD-002655,USPS,23.12,Ground,2026-06-06,2026-06-13,Delivered,32.03
ORD-002656,FedEx,11.18,Ground,2026-06-23,2026-06-27,Delivered,7.14
ORD-002657,FedEx,17.23,Ground,2026-02-24,2026-03-03,Delivered,19.74
ORD-002658,UPS,7.34,Ground,2026-04-29,2026-05-04,Delivered,3.84
ORD-002659,FedEx,21.1,Standard,2026-05-11,2026-05-17,Delivered,27.82
ORD-002660,UPS,13.18,Ground,2026-07-14,2026-07-21,Delivered,11.32
ORD-002661,FedEx,8.86,Standard,2026-05-07,2026-05-14,Delivered,6.99
ORD-002662,FedEx,9.78,Standard,2026-05-19,2026-05-23,Delivered,8.92
ORD-002663,FedEx,8.43,Standard,2026-06-18,2026-06-23,Delivered,6.11
ORD-002665,USPS,10.05,Ground,2026-04-19,2026-04-22,Delivered,9.48
ORD-002666,FedEx,9.7,Standard,2026-05-15,2026-05-19,Delivered,4.06
ORD-002667,USPS,13.86,2-Day,2026-04-12,2026-04-15,Delivered,7.17
ORD-002668,FedEx,23.03,2-Day,2026-06-19,2026-06-20,Delivered,19.49
ORD-002669,USPS,13.99,Ground,2026-06-13,2026-06-20,Delivered,13.01
ORD-002670,UPS,10.11,Ground,2026-06-20,2026-06-24,Delivered,4.91
ORD-002671,USPS,10.17,Standard,2026-02-07,2026-02-15,Delivered,9.73
ORD-002672,USPS,17.07,Standard,2026-02-16,2026-02-21,In Transit,24.1
ORD-002673,USPS,9.26,Ground,2026-05-20,2026-05-25,Delivered,7.84
ORD-002674,UPS,9.9,Ground,2026-02-13,2026-02-17,In Transit,4.48
ORD-002675,FedEx,20.65,2-Day,2026-04-03,2026-04-05,Delivered,16.3
ORD-002676,FedEx,8.31,Ground,2026-03-04,2026-03-07,Delivered,1.16
ORD-002677,UPS,9.86,Ground,2026-05-14,2026-05-19,Delivered,9.08
ORD-002678,FedEx,17.73,Standard,2026-05-23,2026-05-28,Delivered,25.47
ORD-002679,UPS,12.32,Ground,2026-06-24,2026-06-27,Delivered,9.52
ORD-002680,FedEx,15.47,Ground,2026-06-20,2026-06-23,Delivered,20.78
ORD-002681,USPS,15.12,2-Day,2026-07-25,2026-07-27,Delivered,4.42
ORD-002682,FedEx,12.19,Ground,2026-03-27,2026-04-02,Delivered,9.25
ORD-002683,UPS,11.88,Standard,2026-07-29,2026-08-04,In Transit,8.6
